Timestamp,AW_accelX,AW_accelY,AW_accelZ,Vicon_accelX,Vicon_accelY,Vicon_accelZ
1731423070.77329,-0.0303963869810104,0.131559252738953,-0.0364832878112793,-0.7042177655658666,0.3023419292713478,-0.5222861510827914
1731423070.83442,-0.0449771732091904,-0.0320159792900085,0.0328772068023682,-0.752860556216401,0.4533608634404694,-0.16407139077169366
1731423070.89425,0.0364297032356262,0.0471860766410828,-0.0454381704330444,-0.8836651039499378,0.5065651103118187,-0.28712563135462643
1731423070.95433,0.0315583199262619,-0.0216720998287201,-0.0077329277992248,-0.8882527820292294,0.4424604258388493,-0.3513603203072793
1731423071.04406,0.0470011308789253,0.0177201330661774,-0.0110036134719849,-0.865371016204774,0.41606386617313423,-0.34762726929848997
1731423071.04792,0.0511988550424576,-0.0030899941921234,-0.0338672995567322,-0.8255879994910564,0.45154866708152025,-0.5292545411742785
1731423071.10533,-0.0062538459897041,-0.0168035924434662,-0.0286195278167725,-0.6587420740952588,0.3252099449136418,-0.5574929142131733
1731423071.19223,0.0218034237623215,-0.0097784399986267,-0.019294261932373,-0.7755889167917752,0.32043347379173537,-0.7821494137888532
1731423071.1964,0.0128328949213028,0.0091092586517334,-0.0246813893318176,-0.5755591969202447,0.2829975258228832,-0.767282800417538
1731423071.25423,0.0249920189380646,-0.0160587430000305,-0.0349026918411255,-0.5854492929707609,0.2284185325387381,-0.8394598684243426
1731423071.34498,0.0320006087422371,0.0018936991691589,-0.0104191303253174,-0.5049110980102693,0.1957885026449489,-0.8655557628833458
1731423071.35934,0.0202391743659973,0.0149346590042114,0.0074370503425598,-0.48662384759010674,0.15741856854331368,-0.8539812606567965
1731423071.40344,0.0418804138898849,-0.0067014992237091,-0.017522931098938,-0.4571960624916742,0.14993165746786966,-0.8995144353399368
1731423071.49676,0.0500957071781158,0.020533561706543,-0.0235263109207153,-0.4241370517590554,0.16517742848320452,-0.914627746994917
1731423071.5131,0.0416560769081116,0.002095878124237,0.0008624792098999,-0.41496442865458943,0.17274061449472833,-0.9164984106904276
1731423071.61239,0.0312652885913849,0.0140420198440552,0.0180302262306213,-0.42541874822035597,0.16407581782747235,-0.9114728866959385
1731423071.6273,0.0149144157767296,-0.0003940463066101,0.0079690217971801,-0.40816991517874646,0.1623729395091957,-0.9391308674268234
1731423071.70415,0.0095370113849639,-0.0090451538562774,-0.0562192797660828,-0.4300080856499671,0.15798342590646078,-0.9044728319785081
1731423071.71949,-0.0029711574316024,-0.0305891335010529,0.0230240821838379,-0.4359395373223797,0.14929468285467112,-0.8965550250874426
1731423071.79227,-0.0103061646223068,-0.14427387714386,0.0347874760627747,-0.40626088396482407,0.14302323684640897,-0.9162613489910305
1731423071.79598,-0.0034427493810653,-0.028107762336731,0.0595737099647522,-0.41653626093500207,0.1468165271363806,-0.9285876178140191
1731423071.85495,0.0283321589231491,0.0441517233848572,-0.0147837400436401,-0.40262759708310414,0.14639290002243072,-0.8955131333844739
1731423071.94352,-0.0055448710918426,-0.0223150253295898,-0.0038102865219116,-0.38640863651874136,0.18024250472019207,-0.8826817631836461
1731423071.94803,-0.0191495716571808,0.0292258858680725,-0.007323145866394,-0.38022959475643014,0.16413986807254158,-0.914103557348963
1731423072.03503,-0.0285967737436295,0.0513861179351807,-0.0144859552383423,-0.41121644740618135,0.20657578936753834,-0.9137778309799381
1731423072.0499,-0.060702919960022,0.0605221390724182,-0.0235142111778259,-0.40638057585151255,0.21830423407247834,-0.8114448899157879
1731423072.09411,-0.0022750198841095,-0.0054144859313964,-0.005367636680603,-0.4396706681473491,0.22300370941486916,-0.7063693017469104
1731423072.18472,0.0306199193000793,0.0061549544334411,-0.0135683119297028,-0.7004866694972498,0.222338180831585,-0.6335612640275641
1731423072.19948,0.0068658739328384,-0.0232194662094116,-0.004930555820465,-0.8101618350959364,0.2324285386476218,-0.5651467495042027
1731423072.24511,-0.0009277164936065,-0.0033623576164245,-0.005742460489273,-0.8870533961869349,0.23259650150348185,-0.4317089349532559
1731423072.33584,0.0114544183015823,0.013666570186615,-0.0006990432739257,-0.950371122147854,0.2601124429541544,-0.36987336033968266
1731423072.34988,0.0187327563762665,0.0134191513061523,-0.0434545576572418,-1.0023567664929713,0.27281265141203115,-0.3052125371338234
1731423072.39473,0.0175970196723938,-0.0001919865608215,-0.0145735144615173,-0.9893087827115609,0.25992712003261415,-0.2572429179089578
1731423072.51321,0.0079286992549896,0.0183702707290649,-0.0174065232276917,-0.9454198229603102,0.22526219013699048,-0.24794371525410316
1731423072.52777,0.019318014383316,0.004564881324768,-0.0043198466300964,-0.9476824568148745,0.20779846769219937,-0.24016457296767557
1731423072.60395,-0.0014925599098205,-0.0009136199951171,0.0230914354324341,-0.9305376728147342,0.2244851376584653,-0.2195958114222327
1731423072.61964,0.0020103156566619,-0.0102125406265259,0.0052397847175598,-0.9513633792114552,0.21670641478364852,-0.2127237953324189
1731423072.69409,-0.0029379576444625,-0.0051003694534301,-0.0125024020671844,-0.9774330967095438,0.21707731349635567,-0.22344208579141883
1731423072.69833,0.0016011744737625,0.0442680716514587,-0.0276831090450287,-0.9640790303413017,0.20454611096796818,-0.2367751991292922
1731423072.78478,-0.0031296163797378,-0.0053867101669311,0.0059394240379333,-0.9577165183842983,0.20643799052951498,-0.28523794683107806
1731423072.7986,-0.006940871477127,0.0099474787712097,-0.0028071403503418,-0.9578280858643987,0.22340442979314373,-0.2719097795262367
1731423072.8773,0.0037065297365188,-0.0121737718582153,0.022313117980957,-0.929647152967435,0.19947577739128358,-0.23714820283794322
1731423072.88225,0.0196556448936462,-0.0022338032722473,0.0138802230358124,-0.9249178524446157,0.22010919308824778,-0.2275006326593158
1731423072.93536,0.0208384096622467,0.0007314085960388,-0.0173181295394897,-0.9316703482509182,0.20865267532962964,-0.23776456942468915
1731423072.99466,0.0259186327457428,0.0130813717842102,-0.0220233201980591,-0.9874549305283098,0.23044160336743497,-0.2597909913531543
1731423073.08868,0.0025701969861984,0.0006880164146423,-0.0001076161861419,-0.9502613525970985,0.22975932428094767,-0.2366960831088662
1731423073.09097,0.0074002891778945,0.0155502557754517,-0.0026617646217346,-0.9422420106378608,0.24014777526693365,-0.23523359152538584
1731423073.14515,0.0050997883081436,0.0027287602424621,0.0058295726776123,-0.9354019813586222,0.2326877443312769,-0.23443857681463506
1731423073.23324,0.0028152018785476,-0.0034276247024536,0.001644343137741,-0.9298530068654135,0.22127170771397575,-0.22514122585345847
1731423073.24642,0.0151831805706024,0.016542911529541,-0.0078851282596588,-0.9375834113864446,0.21242648259436125,-0.2601340069576717
1731423073.294,0.0164543837308884,-0.007631778717041,-0.0072284042835235,-0.9549651410695594,0.22017325952684386,-0.27226655849064024
1731423073.41255,0.0084847956895828,-0.0318757295608521,0.0022575855255127,-0.9419667833061903,0.22363923116905718,-0.2540448271859683
1731423073.41649,0.0077048689126968,0.0129116177558899,-0.0048068165779113,-0.9337002623414951,0.22858906858508743,-0.25586131305991905
1731423073.51148,0.0106413960456848,0.024719774723053,-0.001332551240921,-0.943711228291096,0.2300156919301482,-0.26091638892830177
1731423073.5139,-0.0013231933116912,-0.0040597915649414,0.0166810154914856,-0.928333788482951,0.2305241910441271,-0.25594501022603633
1731423073.59626,-0.0120194256305695,0.0234618782997131,-0.0034348964691162,-0.9542080582722335,0.22885590867851957,-0.2593610808414918
1731423073.6093,0.0055279284715652,0.0034578442573547,0.0043032765388488,-0.9347115052941071,0.2204041085427294,-0.24969430627148403
1731423073.71758,0.0012710690498352,0.0140668749809265,-0.0015974044799804,-0.916784121912102,0.21194980812544628,-0.230058147136832
1731423073.73065,-0.0012122094631195,-0.010125458240509,0.0136846899986267,-0.9604251899498304,0.21204955407111484,-0.23825578365281908
1731423073.8022,-0.0006296932697296,0.0001686215400695,0.0136053860187531,-0.9779680388111974,0.21648857662141532,-0.21107021878964505
1731423073.81524,0.0061547607183456,0.0017210841178894,-0.0035170316696167,-0.9515957215753817,0.22494424416317768,-0.19122457354588743
1731423073.89165,0.0029412806034088,-0.0019919872283935,0.0062695145606994,-0.9772500642979041,0.23822612636436594,-0.20757237068456624
1731423073.90511,0.0088193267583847,0.0069811344146728,-0.003776729106903,-0.9547986865559893,0.22815977399724888,-0.1917474850966465
1731423073.98358,0.0037273913621902,0.004931092262268,-0.0073323845863342,-0.9516083292800082,0.22212321284929087,-0.2028239803186442
1731423073.99593,0.0047743618488311,-0.0002570748329162,0.0014900863170623,-0.9406685206034715,0.22517513953214877,-0.18807829118967653
1731423074.04378,0.0089578330516815,-0.0079761147499084,-0.0056915879249572,-0.9492777546639295,0.23114298480466855,-0.2042588834763382
1731423074.16128,-0.0060937106609344,-0.0002059936523437,0.0043047666549682,-0.9528511896199654,0.22849124180417754,-0.21573839839302433
1731423074.16474,-0.0100057423114777,0.0165442228317261,-0.0135722160339355,-0.951686996363837,0.2271656286226313,-0.1937301763423186
1731423074.25763,-0.001320406794548,-0.0058491230010986,-0.0108532905578613,-0.9608126642361668,0.22885151599417392,-0.20943321084869695
1731423074.27031,-0.0073024928569793,0.0052099823951721,-0.0034791231155395,-0.954091649818539,0.23018892182947762,-0.2076125132024932
1731423074.27273,0.0104507207870483,0.0027262568473815,0.0031598508358001,-0.9445668202760642,0.22504132586559594,-0.20724140675972363
1731423074.31569,0.001172661781311,-0.0043357014656066,0.0062605738639831,-0.9433630078807794,0.2161106717244183,-0.19308152664773298
1731423074.37419,0.0131524205207825,0.0049583911895752,0.0003004670143127,-0.9576798651215368,0.23866170937408324,-0.2033876739141275
1731423074.46217,0.0019588619470596,0.0020636916160583,4.41968441009521e-05,-0.9653973196670877,0.23162148173889927,-0.21344807909639577
1731423074.55244,0.0152971148490906,-0.0143782496452332,-0.0100902020931244,-0.9631002651416236,0.23361910720425239,-0.214424897093619
1731423074.56442,0.0012369006872177,-0.0479085445404053,0.0209507346153259,-0.9537109044180058,0.232063550251428,-0.21011168001966288
1731423074.64477,-0.0009351670742034,0.0142755508422852,0.0129260420799255,-0.943691645583016,0.23399035172613936,-0.20252219399595148
1731423074.64847,-0.0185487270355225,0.0359722971916199,0.0056308805942535,-0.9543436938421829,0.22217458268144188,-0.22319573901926681
1731423074.73628,-0.0096004009246826,0.0042607188224792,-0.0083703398704528,-0.9573452138531374,0.23413833256243732,-0.2101607649732963
1731423074.74783,0.0165871679782867,0.0016047954559326,-0.0099684000015258,-0.953358061971744,0.23416816755548925,-0.22613508081928227
1731423074.797,0.0032591819763183,0.0024479627609252,-0.0045493245124816,-0.9070639144638485,0.22701582014673968,-0.201290445011115
1731423074.88254,-0.001639723777771,-0.0090564489364624,0.0009188652038574,-0.9425833935975535,0.22672147539592521,-0.18109102481245024
1731423074.89382,0.0024988055229187,-0.0052434206008911,0.008315235376358,-0.9927104174443073,0.24729128266234793,-0.1777280986995505
1731423074.94427,-0.0025942325592041,0.0017549395561218,0.0042682886123657,-0.9718665060660897,0.24502519547653465,-0.18615255667265845
1731423075.03444,-0.008833959698677,0.0014093518257141,-0.000751793384552,-0.9616471473441608,0.22210436531739766,-0.20465061560657993
1731423075.04569,0.000402808189392,0.0034231543540954,-0.0015058517456054,-0.9562845031190447,0.2294259880111522,-0.19232900579038367
1731423075.0939,-0.0023004412651062,0.0017143487930297,0.0045008659362793,-0.9434391886939905,0.23855120979814715,-0.19876240304445977
1731423075.18527,0.0133128464221954,-0.0017494559288024,-0.0037457942962646,-0.9545279808192945,0.22959921434211988,-0.1890139381754769
1731423075.19645,0.0137000232934952,0.0047373175621032,-0.0105593502521515,-0.9514658494524696,0.2358396554054497,-0.18886549964692237
1731423075.24591,-0.001102790236473,-0.0028867125511169,-0.0036773979663848,-0.9541616767094466,0.24230229143121274,-0.1951150006132628
1731423075.30368,-0.004904106259346,0.0030080676078796,-0.0029581785202026,-0.9579160198738975,0.2426470082067121,-0.19608344572884417
1731423075.3961,-0.0057044625282287,0.0065720081329345,0.0039072334766387,-0.951154562221837,0.23933953093195018,-0.1894936255811028
1731423075.40757,-0.0072516649961471,0.0053635239601135,-0.0004040896892547,-0.9526654354501125,0.2295027952513755,-0.20462474456563065
1731423075.51396,0.0098775327205658,0.0066443085670471,-0.0038647651672363,-0.9554664085896004,0.22126607473045176,-0.20682320416441322
1731423075.52503,-0.0011467188596725,-0.001888632774353,0.0030198097229003,-0.9571126495308228,0.23205491256201818,-0.20652522962009698
1731423075.60838,0.004602700471878,0.0014145970344543,-0.0045270919799804,-0.9575279089853583,0.2357724312109777,-0.19923982083580324
1731423075.62033,0.0003181546926498,-0.0076343417167663,-0.0002215504646301,-0.9585332352514961,0.23724791467219025,-0.19549706946740722
1731423075.6926,0.0047345161437988,0.0022012591361999,-0.0023440420627594,-0.9575610542606464,0.2384389027877266,-0.19709352417186016
1731423075.69649,-0.0023207515478134,-0.0011869072914123,-0.0019810795783996,-0.9620914067648609,0.23152011751488386,-0.20919772134203574
1731423075.78745,-3.27378511428833e-05,0.000693142414093,0.0014961957931518,-0.945674183502525,0.22786456726906384,-0.19913323922571066
1731423075.79814,-0.0007194429636001,0.0015200972557067,0.0027867555618286,-0.9519213453647837,0.22927323847902698,-0.2088976339196638
1731423075.84438,0.0039603859186172,0.0039973258972168,-0.006900280714035,-0.9476465551306875,0.2317621781557634,-0.20681901720555673
1731423075.90375,0.0019157379865646,-0.0025806427001953,0.0044201612472534,-0.9523394401453632,0.23466812144355112,-0.20792085591561824
1731423075.99227,0.0074534118175506,0.0059686303138732,-0.0068752765655517,-0.953096298009378,0.23491860637543102,-0.2115014836041128
1731423076.00325,-0.0024396330118179,-0.0018876791000366,-0.0031548738479614,-0.9492011784182703,0.23558379075166533,-0.20004285699133498
1731423076.0539,-0.0004739463329315,-0.0024702548980712,0.0021970570087432,-0.9479347551961755,0.2311291800717384,-0.20830402941249632
1731423076.20437,-0.0023892223834991,0.0028232932090759,-0.0006472468376159,-0.9520973944653818,0.23219368033997773,-0.20590465552787476
1731423076.29246,0.0040192306041717,0.0061556100845336,0.0096891224384307,-0.9501442888903517,0.22978508034933937,-0.20558488808010947
1731423076.38272,-0.0055706948041915,0.0010129809379577,0.0092637240886688,-0.9567841437577588,0.22942529773319978,-0.20629977441742045
1731423076.39352,0.003498837351799,0.0009689927101135,-0.0077490508556366,-0.9500613839297308,0.23379876651212533,-0.20605431770967486
1731423076.44886,0.0009578466415405,0.0064486265182495,-0.0030604600906372,-0.953343917179199,0.231247120198014,-0.19918238353924236
1731423076.46005,0.0006441622972488,0.0198462605476379,-0.0208463370800018,-0.9532836310811234,0.23226725622896469,-0.19482214122692185
1731423076.46245,0.0077506601810455,0.0064936280250549,-0.0179837048053741,-0.9563183476377227,0.236831125812724,-0.1858603139059218
