Timestamp,AW_accelX,AW_accelY,AW_accelZ,Vicon_accelX,Vicon_accelY,Vicon_accelZ
1731423120.73044,0.278675377368927,0.0326314568519592,0.103647917509079,-0.28392793961533663,-0.464668930172124,-0.09240168700125154
1731423120.74169,0.353615164756775,0.0609975457191467,0.0902881026268005,-0.6505974545511571,0.34184322603468315,-0.18145740326413434
1731423120.81554,0.247530519962311,0.115979701280594,0.130705952644348,-0.629973047332019,-0.10569232118631897,-0.32273291205059523
1731423120.81915,0.3116175532341,0.254688888788223,0.126278609037399,-0.8853163946312865,-0.0015259172402202162,-0.17119668478340222
1731423120.90666,0.245360612869263,0.354558080434799,0.101072162389755,-0.8328452293942025,-0.29307462219851244,-0.033988593099811996
1731423120.91716,0.222977697849274,0.410009533166885,-0.0056850910186767,-1.0119342861609384,-0.2790959830334005,-0.16836440345469386
1731423120.99726,0.133848011493683,0.496038526296616,-0.0578942894935608,-0.9473844970569999,-0.6240781306982301,-0.09207050501573358
1731423121.00674,0.277102947235107,0.54987359046936,-0.114406153559685,-0.9252467635485184,-0.866108052168346,-0.08853760145133827
1731423121.08519,0.493984818458557,0.693887591362,-0.145391762256622,-0.8700890013429629,-1.0774145794420638,-0.08471849717574291
1731423121.09636,0.20583438873291,0.702975749969482,-0.191756173968315,-0.7667477424727794,-1.0822507590857973,-0.0380878207419787
1731423121.14599,-0.230059146881104,0.732489764690399,-0.239647045731544,-0.787374523264149,-1.289657605480874,-0.033217904771188356
1731423121.20668,-0.238336324691772,0.714999198913574,-0.136961981654167,-0.7033808609932812,-1.1206111168842139,-0.06234698192422391
1731423121.29507,0.012543261051178,0.65347957611084,-0.0733050107955933,-0.6030973972482304,-1.1452059408661133,-0.10524993137297511
1731423121.30696,0.37617826461792,0.502258837223053,-0.0120987296104431,-0.5181987524893619,-1.0441498795367743,-0.1180029028946434
1731423121.38513,0.397955238819122,0.26033291220665,0.0493687391281128,-0.6206142080912758,-1.2485572951382462,-0.23555689427254645
1731423121.39707,0.420495212078094,0.0001222044229507,0.174809530377388,-0.6995873516443867,-1.2669565120288382,-0.17286070112779553
1731423121.50446,0.378708004951477,-0.0794610381126404,0.269070655107498,-0.6620988043108192,-0.9739096982370908,-0.279677068438197
1731423121.56914,0.415385067462921,-0.13078099489212,0.268711090087891,-0.6447191541861577,-0.5098076134441627,-0.29684722240278305
1731423121.58075,0.328641891479492,-0.297910928726196,0.340831220149994,-0.6568763742142537,-0.6323335107679222,-0.22352857982839605
1731423121.58243,0.23952978849411,-0.382120549678802,0.286703407764435,-0.7198921942009254,-0.9232698024819058,-0.14064331175000588
1731423121.65721,0.349603027105331,-0.337615132331848,0.251113474369049,-0.7157557759769819,-1.3016475557791503,-0.06624724148536842
1731423121.746,0.331960588693619,-0.330494344234467,0.211566925048828,-0.6876664168302296,-1.3255351651412803,-0.010290614726003807
