Timestamp,AW_accelX,AW_accelY,AW_accelZ,AX_accelX,AX_accelY,AX_accelZ
1731423313.91364,-0.0164531469345093,0.032660223543644,-0.0089834332466125,-0.8428207451610531,-0.12974436320642252,-0.7388427384425534
1731423314.02217,-0.0040920972824096,-0.0233570635318756,-0.0011797845363616,-0.8634287150414083,-0.13587619210042773,-0.6900216890699196
1731423314.03798,-0.0391300320625305,-0.0272536221891642,-0.0150258839130402,-0.832046036097247,-0.0969411235954151,-0.7171324056329229
1731423314.04052,-0.0852607488632202,0.0282059255987406,-0.0648551881313324,-0.8028748772594059,-0.07003865236359445,-0.7295463659690149
1731423314.04296,-0.119682729244232,0.0636760592460632,-0.0268478989601135,-0.8032095845810098,-0.010519175898163053,-0.7865469787693066
1731423314.05182,-0.0773754715919495,0.0609137527644634,0.0081561207771301,-0.8424945335676091,-0.034459438269958426,-0.7923553433200664
1731423314.05306,-0.229179918766022,0.0417952798306942,0.0062614977359771,-0.7706166371013995,-0.08983842998129794,-0.7669794736734492
1731423314.05454,-0.208290219306946,-0.0874790251255035,0.0059930086135864,-0.7550972822309149,-0.07806926983812854,-0.8089296436540392
1731423314.05577,-0.121908247470856,-0.066621795296669,0.0016553699970245,-0.715409614033559,-0.08988148140142754,-0.8054000688842415
1731423314.05705,-0.173699736595154,-0.11618610471487,0.0353978872299194,-0.6852308918605542,-0.14234102779922772,-0.7736833319242294
1731423314.13076,-0.0634537935256958,-0.0095204636454582,0.0075253546237945,-0.6763915559880986,-0.12412789776906824,-0.8108778594119235
1731423314.24153,0.0159956216812134,-0.0702469274401665,-0.0064067989587783,-0.7069917047819295,-0.11415997580400732,-0.8230491105210328
1731423314.25301,0.069472074508667,-0.0500171184539795,-0.0235283449292183,-0.7374015518914347,-0.12508028292773493,-0.7860892444845092
1731423314.2552,0.0967587232589722,-0.0365222096443176,0.0151276513934135,-0.669594403043914,-0.12597995777837157,-0.7819446785598699
1731423314.25685,0.0805791616439819,-0.111203491687775,-0.0165219306945801,-0.6585130442341324,-0.09546709493101821,-0.7783833840607346
1731423314.25852,0.0717090368270874,-0.0969311594963074,-0.0269645415246487,-0.7350293177241716,-0.09483779276583695,-0.7663922494147365
1731423314.35452,0.0785362124443054,-0.0898571163415909,-0.0043794512748718,-0.7504304622212621,-0.08454021205329301,-0.757024910945571
1731423314.36,0.103779911994934,-0.129714131355286,0.0091407969594001,-0.7510568194985844,-0.0766599493004537,-0.7465485181765984
1731423314.37068,0.101812243461609,-0.0486557185649872,0.0025607496500015,-0.7441457589457843,-0.07814687514673091,-0.719496754894005
1731423314.37275,0.0973526835441589,0.0304679870605469,-0.0006064027547836,-0.7114676701005809,-0.08360805736928077,-0.7186830196931593
1731423314.37521,0.157466769218445,-0.002150684595108,-0.0021811574697494,-0.7542922596263681,-0.10715292684191267,-0.7185121335574011
1731423314.4638,0.158295512199402,0.0580133199691772,0.0455844551324844,-0.7813933366553337,-0.09641179528548931,-0.7328592174772048
1731423314.48415,0.114073991775513,0.154895886778831,-0.0133693069219589,-0.7626652777528291,-0.11484440970760072,-0.7108536582477649
1731423314.48599,0.0252379775047302,0.188848704099655,-0.0054774582386016,-0.7679102125324112,-0.12861847423201964,-0.7113505267136541
1731423314.48827,0.0256326794624329,0.140996679663658,-0.0190061330795288,-0.7638958498696359,-0.096912000164599,-0.7085493959179113
1731423314.51515,0.0556253790855408,0.210569992661476,-0.0721355527639389,-0.7853299870778174,-0.07683916501259586,-0.6823897737885676
1731423314.52601,0.108385324478149,0.164663523435593,-0.0867621302604675,-0.7697451167503044,-0.07884537002165924,-0.6987551321485781
1731423314.54234,0.044781506061554,0.126182869076729,-0.0794431269168854,-0.7876769847785348,-0.07737539490157493,-0.6914435854965919
1731423314.68187,0.0088308453559875,0.15069018304348,-0.0589702427387238,-0.7984564617030224,-0.08134305971212166,-0.6748514905771725
1731423314.75622,-0.0646401047706604,0.117175191640854,-0.0385724008083344,-0.7762349374216899,-0.11852170025533383,-0.7126537137185297
1731423314.82059,-0.283383131027222,0.172923102974892,-0.0257450342178345,-0.793768316793569,-0.12409913552186175,-0.7107489636620812
1731423314.82531,-0.243781089782715,0.100422203540802,0.0144647061824799,-0.7958325627832281,-0.13953889970674618,-0.686567918250958
1731423314.83737,0.097539484500885,0.0903816819190979,-0.0263135731220245,-0.82266786720981,-0.13738066873614976,-0.6719578269237088
1731423314.83923,0.155866742134094,0.0124102830886841,0.0040475726127624,-0.8386925215417252,-0.11674095659956792,-0.6716919504401222
1731423314.84153,-0.0308728814125061,-0.0822405219078064,-0.0286460220813751,-0.844397640310621,-0.10569315167407854,-0.6717926232331954
1731423314.84324,-0.0153963565826416,-0.179266750812531,-0.0942689180374146,-0.8697918850534437,-0.09823508096332807,-0.6417994463268284
1731423314.84485,0.104172706604004,-0.208578288555145,-0.112277805805206,-0.809765690409014,-0.05816577416317097,-0.640615163961259
1731423314.87566,0.173611223697662,-0.310125887393951,-0.0596804022789001,-0.7985780447864981,-0.06851703681351227,-0.6402076611943966
1731423314.98164,0.0917060375213623,-0.176842302083969,-0.0833033323287964,-0.8138842804817411,-0.04849427523241378,-0.641680651725428
1731423315.02668,0.0927439332008362,-0.122301280498505,-0.0277595818042755,-0.8240639939568186,-0.027743816565496984,-0.6363171238518918
1731423315.11409,0.0679255723953247,0.0235068202018738,-0.0550872087478638,-0.8595790329061533,-0.09060848217571305,-0.6224855707933677
1731423315.13024,-0.1852987408638,0.114478051662445,-0.0164656043052673,-0.8363407578004133,-0.059558207066184865,-0.6369280395417909
1731423315.13231,-0.201271831989288,0.169188767671585,-0.0051989257335662,-0.880557177734236,-0.12854935842962015,-0.6457224906678065
1731423315.14415,-0.103386342525482,0.245863422751427,-0.0359393656253815,-0.8683163630362405,-0.11786012284899003,-0.6809200839591356
1731423315.14555,0.124220728874207,0.231058925390244,-0.0320731103420258,-0.8908969608290588,-0.15845100746654675,-0.687978747110265
1731423315.14692,0.0728930234909058,0.207634642720222,-0.0108729004859924,-0.872170492965209,-0.18629129974623318,-0.6760028458495242
1731423315.14839,0.0106031894683838,0.149935841560364,0.029181182384491,-0.8625769109245451,-0.17647925743433227,-0.6828548018038315
1731423315.20821,-0.0904219150543213,0.102805435657501,0.0627582967281342,-0.8486449293388619,-0.2254911843951393,-0.6758602476583363
1731423315.27208,0.0668938159942627,0.0098306238651275,0.0402052998542786,-0.8338480905435229,-0.24436551730875875,-0.6949512381648714
1731423315.28864,0.121855676174164,-0.0200160145759583,0.0565945506095886,-0.786174017568516,-0.2606441124493954,-0.6576540238991334
1731423315.29137,0.0768849849700928,-0.106696277856827,0.0391360223293304,-0.77437288008987,-0.2724905211210819,-0.6661932204011256
1731423315.29324,0.111163556575775,-0.146460115909576,0.0162542164325714,-0.761596057186385,-0.29417416177151007,-0.7122328780741349
1731423315.41361,0.0006388425827026,-0.109534919261932,0.0495410859584808,-0.7721056282292692,-0.3452925926056882,-0.6968436220539506
1731423315.43038,-0.145725846290588,-0.0951146185398102,0.0201790332794189,-0.7434351247913036,-0.34953798713002476,-0.7145102530869093
1731423315.4428,-0.37601512670517,-0.0186803340911865,0.0393984913825989,-0.7041857823379476,-0.3890768818491699,-0.7453596890462697
1731423315.44429,-0.0466446876525879,-0.0504983961582184,-0.0360291302204132,-0.7159804852015341,-0.4016956004219471,-0.7502084565839708
1731423315.44569,-0.0559006929397583,-0.0015754103660583,-0.0673430562019348,-0.7018090782457065,-0.4238597093292465,-0.7536257592906269
1731423315.44714,-0.16140079498291,-0.0976352095603943,-0.0510300993919373,-0.6789847052244368,-0.42606559440680575,-0.7609171441472921
1731423315.52622,-0.129380881786346,-0.123781800270081,-0.0515604615211487,-0.6620831906831883,-0.4415184772691158,-0.7549583395055154
1731423315.53887,0.0112106800079346,-0.0959908962249756,-0.111073583364487,-0.6492033185796293,-0.4512183938431878,-0.7753991500514501
1731423315.54069,0.0076157450675964,-0.122417092323303,-0.070242315530777,-0.6303667058762655,-0.49106914322173134,-0.7903251310275377
1731423315.54252,0.0957714319229126,-0.0735552310943604,-0.037060558795929,-0.6351405128908261,-0.47828639580029053,-0.7801233160755711
1731423315.55231,0.110988020896912,0.0378054976463318,-0.0363969206809998,-0.6078723207178188,-0.5021299327184457,-0.7935091941958183
1731423315.66762,0.0544489622116089,-0.0103314518928528,-0.0138392448425293,-0.596096053816267,-0.5147017071919933,-0.7981362198231082
