Timestamp,AW_accelX,AW_accelY,AW_accelZ,AX_accelX,AX_accelY,AX_accelZ
1731423190.70145,0.0137136727571487,0.0009184479713439,0.0037662982940673,-0.7129011981934764,0.08289709833581323,-0.7183878386260966
1731423190.80941,-0.0244529694318771,-0.0022029876708984,0.0491019487380981,-0.7377971724425771,0.18208243927121998,-0.7007909253239897
1731423190.8305,0.0164508819580078,0.0523788928985596,0.0338919758796692,-0.6505611240269898,0.04293370799357212,-0.8073301355156194
1731423190.89778,-0.0021384358406066,0.0198904275894165,0.008445143699646,-0.6806544826885079,0.003294453088661043,-0.8330605229018325
1731423190.91401,-0.0165181457996368,0.0297584533691406,0.0058834552764892,-0.5864518512550324,-0.05457786747271908,-0.889137850057953
1731423190.98579,0.0025298297405242,-0.0102869272232056,-0.0076934099197387,-0.5769336918606929,-0.03708803769957726,-0.9083852735572351
1731423191.00151,0.0124625116586685,0.0057554841041564,-0.0036200284957885,-0.5082472071604955,-0.07057188345004504,-0.884788261981201
1731423191.07746,0.0245092660188675,0.0009620189666748,-0.0059467554092407,-0.5334927793446357,-0.10272136425239685,-0.8883379250102085
1731423191.09365,0.0206583440303802,0.0052202939987182,-0.0086542963981628,-0.545319850297195,-0.1268577801028642,-0.8889668229518685
1731423191.1703,0.0067137777805328,0.004810094833374,0.0057353377342224,-0.5071453756132566,-0.10490195577655143,-0.9177635418685618
1731423191.18774,0.0077293813228607,-0.0008623003959655,-0.0010697245597839,-0.5015514065663813,-0.08200704905219162,-0.9219896671467733
1731423191.22702,0.0084253996610641,0.0029740929603576,-0.0084544420242309,-0.5229316193336878,-0.0847605800880781,-0.9061209630373912
1731423191.32062,0.0179085284471512,0.0024965405464172,-0.0056979060173034,-0.5225381953000542,-0.07341605759295187,-0.9179023166489377
1731423191.38099,0.0030940920114517,-0.0019572973251342,-0.0041524171829223,-0.5135889919359719,-0.09253070105688924,-0.9115710177754608
1731423191.50163,-0.0031216889619827,0.0020751953125,0.011738657951355,-0.5216456768888547,-0.10378473473534282,-0.9042426948119243
1731423191.52349,0.0151181071996689,0.0069360136985778,-0.0054872632026672,-0.5053366895019851,-0.08570705284108147,-0.887876254445897
1731423191.56005,0.0016165971755981,0.0205982327461243,-0.0053768754005432,-0.5181256393014214,-0.11549460019814307,-0.8698352864192976
1731423191.57339,0.0093102157115936,0.0138553977012634,-0.0002819597721099,-0.5459943531329277,-0.11933326359603529,-0.8630788994517615
1731423191.57537,0.0124829113483429,0.026963472366333,-0.0069631338119506,-0.5512343138340885,-0.08736024909268882,-0.8573992793847361
1731423191.61492,-0.00645112991333,-0.0089247822761535,0.0122053325176239,-0.6272123016698803,-0.06993594281487554,-0.8106595941543046
1731423191.7099,0.0011196583509445,0.012535572052002,-0.0001117587089538,-0.734836714764814,-0.012420625016978557,-0.7653618477534945
1731423191.8313,-0.0072651654481887,0.0220438838005066,0.0115432739257812,-0.6998639480794002,-0.014055964849633033,-0.7554394608995988
1731423191.85176,-0.0003796368837356,-0.0330361723899841,0.0244491100311279,-0.7137306135256472,-0.023205376040765394,-0.7481672682514124
1731423191.98218,0.0134176909923553,0.0259351134300232,-0.0082706212997436,-0.7344258117848304,-0.03345156536389102,-0.7374029684308874
1731423192.0019,-0.0364924967288971,0.0181120038032532,0.0463708937168121,-0.7278646805873156,-0.011245530860760133,-0.7004960166732082
1731423192.00407,0.0018501877784729,0.0066415667533874,0.0067200362682342,-0.7719909546841963,-0.032586065851172887,-0.6905893077112556
1731423192.03289,0.0208976715803146,-0.0416321754455566,-0.0069756507873535,-0.7484388348422089,-0.025156425267269054,-0.7240992100379371
1731423192.04495,0.0027091205120086,0.0079264044761657,0.0088598132133483,-0.7479123805070101,-0.015116686198111762,-0.7186312439686678
1731423192.04631,0.0167212337255478,0.037125289440155,-0.0213000178337097,-0.730789472153789,-0.04045333550298976,-0.7191831121851151
1731423192.09873,0.0179440379142761,-0.0305505394935608,-0.001724362373352,-0.7460323534966314,-0.0456553665790578,-0.7150207412187793
1731423192.15692,0.011667937040329,0.0162854790687561,0.0012229681015014,-0.7409676900046598,-0.044687039946841374,-0.7194292212005702
1731423192.28125,0.0005661994218826,-0.0279789566993713,0.0204591453075409,-0.7458045206118957,-0.031562105788750315,-0.7068055431703472
