Timestamp,AW_accelX,AW_accelY,AW_accelZ,AX_accelX,AX_accelY,AX_accelZ
1731423070.77329,-0.0303963869810104,0.131559252738953,-0.0364832878112793,-0.631036511010597,0.05237963415677317,-0.7535728527909487
1731423070.83442,-0.0449771732091904,-0.0320159792900085,0.0328772068023682,-0.7027985272956607,0.2966802564888079,-0.5750898916351345
1731423070.89425,0.0364297032356262,0.0471860766410828,-0.0454381704330444,-0.7706732081514719,0.22306944839058374,-0.6844247438304545
1731423070.95433,0.0315583199262619,-0.0216720998287201,-0.0077329277992248,-0.7318385270794997,0.1781968241396254,-0.6403528000974466
1731423071.04406,0.0470011308789253,0.0177201330661774,-0.0110036134719849,-0.7449947075571908,0.15288297368716494,-0.7453245403028927
1731423071.04792,0.0511988550424576,-0.0030899941921234,-0.0338672995567322,-0.6174024309302982,0.1268595459935676,-0.8065645969063105
1731423071.10533,-0.0062538459897041,-0.0168035924434662,-0.0286195278167725,-0.6320240885063847,0.02906600286211149,-0.8247505912479799
1731423071.19223,0.0218034237623215,-0.0097784399986267,-0.019294261932373,-0.6182079739571127,0.017650450498401932,-0.9136489493254435
1731423071.1964,0.0128328949213028,0.0091092586517334,-0.0246813893318176,-0.4962194984485076,-0.008483917271927816,-0.8855023186874595
1731423071.25423,0.0249920189380646,-0.0160587430000305,-0.0349026918411255,-0.5216999535312146,-0.06831913339754356,-0.94664588067373
1731423071.34498,0.0320006087422371,0.0018936991691589,-0.0104191303253174,-0.43767714075662817,-0.09138569968531425,-0.9306239204188439
1731423071.35934,0.0202391743659973,0.0149346590042114,0.0074370503425598,-0.4643231509683422,-0.12944848571054143,-0.9372784079609736
1731423071.40344,0.0418804138898849,-0.0067014992237091,-0.017522931098938,-0.42855955001942647,-0.1252081465211214,-0.9659135157961193
1731423071.49676,0.0500957071781158,0.020533561706543,-0.0235263109207153,-0.42651601645113363,-0.10041026740218581,-0.9789327903080044
1731423071.5131,0.0416560769081116,0.002095878124237,0.0008624792098999,-0.41480502174707773,-0.10424482384217355,-0.9722630868712752
1731423071.61239,0.0312652885913849,0.0140420198440552,0.0180302262306213,-0.42618781213319307,-0.10778779783841835,-0.9678037565214139
1731423071.6273,0.0149144157767296,-0.0003940463066101,0.0079690217971801,-0.4067538618074162,-0.11030128076198263,-0.9668770936882716
1731423071.70415,0.0095370113849639,-0.0090451538562774,-0.0562192797660828,-0.4305414788794122,-0.11665079214893671,-0.9508855484339958
1731423071.71949,-0.0029711574316024,-0.0305891335010529,0.0230240821838379,-0.4136700127828375,-0.12869293545308275,-0.9578652067036191
1731423071.79227,-0.0103061646223068,-0.14427387714386,0.0347874760627747,-0.42016003540480057,-0.117332866908856,-0.9566592120165213
1731423071.79598,-0.0034427493810653,-0.028107762336731,0.0595737099647522,-0.42254759335055875,-0.1346495315748344,-0.9499167605221536
1731423071.85495,0.0283321589231491,0.0441517233848572,-0.0147837400436401,-0.40418093437795394,-0.10863944062549728,-0.949087572197574
1731423071.94352,-0.0055448710918426,-0.0223150253295898,-0.0038102865219116,-0.3985097610857784,-0.10574171484761391,-0.9522323547103699
1731423071.94803,-0.0191495716571808,0.0292258858680725,-0.007323145866394,-0.4254356053765399,-0.08408360486530483,-0.9665917052238396
1731423072.03503,-0.0285967737436295,0.0513861179351807,-0.0144859552383423,-0.4279153222902731,-0.05836163036859136,-0.9463918972334284
1731423072.0499,-0.060702919960022,0.0605221390724182,-0.0235142111778259,-0.41097206280986304,-0.0483335930278365,-0.8846286986486337
1731423072.09411,-0.0022750198841095,-0.0054144859313964,-0.005367636680603,-0.5649025566777512,-0.006349876939546792,-0.8050475900914245
