Timestamp,AW_accelX,AW_accelY,AW_accelZ,AX_accelX,AX_accelY,AX_accelZ
1731423356.5895,-0.0106517672538757,0.0003788471221923,0.0222316384315491,-0.6954192955528387,-0.2925436504504621,-0.7675520364677845
1731423356.71084,-0.0271079987287521,-0.0461586713790894,-0.0601416230201721,-0.784044208152289,-0.4017280116133634,-0.6741948335987639
1731423356.72869,0.0039494186639785,0.0401055812835693,-0.0088429152965545,-0.7786692661333192,-0.28847712206716275,-0.7392308029998478
1731423356.77329,0.0131183862686157,0.0307056903839111,-0.000501811504364,-0.8089178602067033,-0.2702842496523497,-0.7367305858393897
1731423356.78498,0.0286867171525955,0.036804735660553,-0.0007320046424865,-0.7685686796260577,-0.20306712798362417,-0.7629948851146428
1731423356.78678,0.0189446955919266,0.009107232093811,-0.0194305777549744,-0.7721022188251694,-0.1921329797480567,-0.7723631739142783
1731423356.83006,0.0351931601762772,-0.0037834644317627,-0.0070082545280456,-0.7106517844065213,-0.1529305339488703,-0.7804414539817042
1731423356.88937,0.021011620759964,-0.0332536101341248,-0.0002119541168212,-0.7493173898657982,-0.15525665706603364,-0.7478456923690033
1731423356.9509,0.0494154244661331,0.0805695652961731,-0.0240927636623383,-0.7003504398984268,-0.13201588732762518,-0.781699336634736
1731423357.0714,0.0380896329879761,0.0070671439170837,0.0134163498878479,-0.6914995475690426,-0.12848310094981005,-0.8079233172654582
1731423357.08863,0.0801331102848053,0.0850440859794617,0.031534731388092,-0.7431934074248541,-0.1352666017819818,-0.794784929673796
1731423357.16044,0.0704337060451508,-0.0017449259757995,0.0843341648578644,-0.7362527770193333,-0.15214868451048075,-0.7979909825390281
1731423357.17697,0.0515176355838776,-0.0085955262184143,0.0698222517967224,-0.7146077099638947,-0.1485128579581877,-0.7959836174217749
1731423357.25204,0.0363699793815613,-0.0865610241889954,0.0923214256763458,-0.7137363797354296,-0.16380663846748758,-0.8056475300866711
1731423357.26727,-0.016149491071701,0.026921808719635,0.0524823367595673,-0.6996573624900867,-0.17327553720363376,-0.7899989254412386
1731423357.30802,-0.0329664945602417,-0.0171291828155518,0.0540398061275482,-0.7331013047599577,-0.17663122321867492,-0.8084696447750099
1731423357.43164,-0.0321041643619537,-0.0594959259033203,0.0099264085292816,-0.7677328525257435,-0.21810779536219957,-0.7778768599947135
1731423357.43825,-0.0451076924800873,-0.0292662382125854,0.0162906050682068,-0.7909600152862203,-0.26646068150843183,-0.746681960319984
1731423357.52499,-0.0605053901672363,-0.0076789259910583,-0.0253224968910217,-0.7813088757065823,-0.33032738933435,-0.705424954933147
1731423357.54168,-0.0677541494369507,0.0021145343780517,-0.0246549844741821,-0.7403839577338617,-0.34039266456542033,-0.6844954059106735
1731423357.6134,-0.0692049860954285,0.0091372728347778,-0.0406537055969238,-0.6800076161461225,-0.36785054653374855,-0.6783260977558365
1731423357.61835,-0.0503515005111694,0.0120394229888916,-0.0128857493400574,-0.7220578290224401,-0.3078014411356472,-0.6989383666066941
1731423357.69988,-0.030379056930542,0.0048475861549377,-0.0161309838294983,-0.66401054028034,-0.2869934249731206,-0.7628134932463829
1731423357.71656,-0.0087435841560363,-0.0393873453140259,0.0132358074188232,-0.5712204287095242,-0.28429037883933717,-0.8059701904149442
1731423357.76374,-0.0031717270612716,0.0369716286659241,-0.0036494731903076,-0.6000737114870495,-0.2606278380449979,-0.8372928280171437
1731423357.87949,0.0087149888277053,0.0184643268585205,0.0148636102676392,-0.5838676789915449,-0.22668955223856374,-0.8558990615233375
1731423357.89687,0.0127652287483215,0.0427777171134949,-0.0174033641815186,-0.574640871197571,-0.19985781241439346,-0.9026749874733007
1731423357.97109,-0.0294740796089172,0.0296796560287476,-0.0141047835350037,-0.5682540205174642,-0.19347350508608982,-0.8891253252651927
1731423357.98635,-0.0405338704586029,0.045556902885437,-0.0500879883766174,-0.5802338122009725,-0.1891637236705441,-0.9227354695519766
1731423358.06133,-0.0809662789106369,0.0315228700637817,-0.0573577880859375,-0.5407560184529174,-0.20465573241003382,-0.898301737838513
1731423358.07756,-0.111511945724487,0.013585090637207,-0.0872083306312561,-0.5758058129125482,-0.20643293245229388,-0.8806713479370966
1731423358.14985,-0.10143369436264,-0.0352286100387573,-0.0718531012535095,-0.5712702981622733,-0.19782126110617387,-0.8880423719205609
1731423358.15511,-0.0393063724040985,0.0016000270843505,-0.108660995960236,-0.5968043583634727,-0.18568176611540446,-0.9188429958137582
1731423358.21378,-0.0416123569011688,-0.0848900079727173,0.0106273293495178,-0.5663197561126251,-0.1629883887199909,-0.9247524445591975
1731423358.33106,0.0043690204620361,-0.0278400778770447,-0.0599760413169861,-0.5868202167773846,-0.13005366073872868,-0.934388701460747
1731423358.3369,-0.0014761686325073,-0.136806845664978,0.0377991795539856,-0.5664844403422392,-0.11814153760651103,-0.9459051227920313
1731423358.42559,0.0193755924701691,-0.112127006053925,0.0732004046440125,-0.5663168035838358,-0.09651286020329594,-0.9432686094526416
1731423358.44132,0.0313690006732941,-0.0023001432418823,0.108161807060242,-0.5495567867298177,-0.1498472750783146,-0.923917064532643
1731423358.51065,0.0510362684726715,-0.0754200220108032,0.141402900218964,-0.56437967883907,-0.21711043354726506,-0.9321212866124842
1731423358.52602,0.0017918348312377,0.080383837223053,0.123446345329285,-0.5549779566347893,-0.3025734577979218,-0.8285643756310723
1731423358.60045,0.0087811946868896,0.118679046630859,0.122657299041748,-0.5847550415702699,-0.32841842399138527,-0.824101074485983
1731423358.61587,0.0225753784179688,0.191485404968262,0.0965278744697571,-0.5051151743705352,-0.38210068415585835,-0.7604977764003498
1731423358.65922,0.0643278360366821,0.0888918042182922,0.038674533367157,-0.5921071251828157,-0.3651555508107712,-0.7543975662048301
1731423358.74873,0.0527504980564117,0.0135865211486816,-0.0285849571228027,-0.567808876656056,-0.3571084224411455,-0.7972735023841173
1731423358.75521,0.0432910621166229,-0.0173274874687195,-0.0398870706558228,-0.5513839307290817,-0.2862272275161753,-0.8120111379573685
1731423358.81131,0.0072897225618362,0.0190876126289368,-0.0514296889305115,-0.6755208270669526,-0.1791186048012762,-0.8557088362561933
1731423358.90232,0.0109989792108536,-0.0150081515312195,-0.0300634801387787,-0.6857601775501168,-0.14562716494793784,-0.8504816173730039
1731423358.9194,0.0116647034883499,-0.0178844928741455,-0.00789076089859,-0.7676640274948341,-0.1492906576756216,-0.8518200700555354
1731423358.99053,0.0236902385950089,-0.038442850112915,-0.0034844577312469,-0.6195957405812648,-0.17443876561926336,-0.8904568015667316
1731423359.08162,0.0168449729681015,0.073401927947998,-0.0217370986938477,-0.6151728789449696,-0.17271158551615456,-0.9035242947323608
1731423359.08767,0.0063988417387008,-0.0004902482032775,-0.081813633441925,-0.5870813877161721,-0.14482891650137864,-0.9078503674624759
1731423359.17142,0.0016918629407882,-0.0028321743011474,-0.123224198818207,-0.6076420767446755,-0.1409292440628076,-0.8891093538340692
1731423359.18871,0.0448830127716064,0.046740710735321,-0.0732824802398682,-0.6091470117836657,-0.14285111256068747,-0.8811674395105884
1731423359.26021,0.0607562214136124,-0.0652741193771362,0.0327166318893433,-0.5823905223993914,-0.153738758805678,-0.8600474180801142
1731423359.27608,0.0254164487123489,0.0307390689849854,-0.0577787160873413,-0.6631942968834321,-0.17352776367697204,-0.8340709429191432
1731423359.34862,0.0353296399116516,0.0433006286621094,0.116837680339813,-0.625739740165953,-0.1388304661969464,-0.8910488874959372
1731423359.35367,-0.0238490402698517,0.104104936122894,0.0764831304550171,-0.5868281594311452,-0.1508853374508582,-0.9657328257531186
1731423359.44225,-0.0078649371862411,0.0382047295570374,0.0767878890037537,-0.47588572520952305,-0.19267224261817598,-0.9747446514149163
