Timestamp,AW_accelX,AW_accelY,AW_accelZ,AX_accelX,AX_accelY,AX_accelZ
1731423120.73044,0.278675377368927,0.0326314568519592,0.103647917509079,-0.5312591722662323,-1.0811838829177909,-0.33698007855282114
1731423120.74169,0.353615164756775,0.0609975457191467,0.0902881026268005,-0.5789088011375844,-0.9709274628124831,-0.38930354969515274
1731423120.81554,0.247530519962311,0.115979701280594,0.130705952644348,-0.44889100717724134,-1.1140364197998471,-0.24349998865599817
1731423120.81915,0.3116175532341,0.254688888788223,0.126278609037399,-0.40603795641106677,-1.2009434922339381,-0.1962702790812578
1731423120.90666,0.245360612869263,0.354558080434799,0.101072162389755,-0.3100785230776945,-1.2545033915689914,-0.15460849295024576
1731423120.91716,0.222977697849274,0.410009533166885,-0.0056850910186767,-0.25598506144877564,-1.1893220730803535,-0.19021271163764147
1731423120.99726,0.133848011493683,0.496038526296616,-0.0578942894935608,-0.205354822411225,-1.1783370035114933,-0.20046522841927883
1731423121.00674,0.277102947235107,0.54987359046936,-0.114406153559685,-0.27757559605594345,-1.2945501498199516,-0.268201129864468
1731423121.08519,0.493984818458557,0.693887591362,-0.145391762256622,-0.263357059629733,-1.449927840183501,-0.25770310962840187
1731423121.09636,0.20583438873291,0.702975749969482,-0.191756173968315,-0.23769182695024504,-1.2243496819999842,-0.31105525617386437
1731423121.14599,-0.230059146881104,0.732489764690399,-0.239647045731544,-0.2536507231419334,-0.8622618231185559,-0.36951948855933187
1731423121.20668,-0.238336324691772,0.714999198913574,-0.136961981654167,-0.3027109733041377,-0.7365698868625569,-0.30217104153778845
1731423121.29507,0.012543261051178,0.65347957611084,-0.0733050107955933,-0.36765699447832306,-0.9967341047531333,-0.22037153608328716
1731423121.30696,0.37617826461792,0.502258837223053,-0.0120987296104431,-0.35363123748382486,-1.2795920322181837,-0.14634098194171835
1731423121.38513,0.397955238819122,0.26033291220665,0.0493687391281128,-0.2168749074707611,-1.3996986329436538,-0.07869891780270352
1731423121.39707,0.420495212078094,0.0001222044229507,0.174809530377388,-0.1795593650010912,-1.29326540560436,-0.06319616186462505
1731423121.50446,0.378708004951477,-0.0794610381126404,0.269070655107498,-0.25231011177452,-1.2364947131622535,-0.09745094339909927
1731423121.56914,0.415385067462921,-0.13078099489212,0.268711090087891,-0.3910396386796779,-1.110381957585963,-0.1747460780865807
1731423121.58075,0.328641891479492,-0.297910928726196,0.340831220149994,-0.3998937225805581,-0.9823201181122728,-0.21040549109232248
1731423121.58243,0.23952978849411,-0.382120549678802,0.286703407764435,-0.3641517194964958,-0.7325098727798796,-0.30168214816695194
1731423121.65721,0.349603027105331,-0.337615132331848,0.251113474369049,-0.44898798080442803,-0.7063062846947478,-0.38754984741344917
1731423121.746,0.331960588693619,-0.330494344234467,0.211566925048828,-0.48319008966078386,-0.7004802793894628,-0.46897167379710164
1731423121.75851,0.243909180164337,-0.34042876958847,0.175441473722458,-0.5062581650381172,-0.662347868412349,-0.5020807059871952
1731423121.86346,0.274371117353439,-0.314383208751678,0.143006175756454,-0.48237007281199934,-0.6771780679782367,-0.4537504769887936
1731423121.8765,0.374531269073486,-0.376399874687195,0.0128614902496338,-0.4457285255367962,-0.7990038856979192,-0.42691210384184214
1731423121.95578,0.383325815200806,-0.447259843349457,0.0098842978477478,-0.2702322225438909,-1.0033157765596061,-0.40319871140239866
1731423121.96803,0.32643848657608,-0.364571750164032,-0.0179081559181213,-0.12157092203188634,-1.1409817700209774,-0.3311832865652271
1731423122.04669,0.0988162755966187,-0.173964619636536,-0.0602550357580185,-0.05070644381166621,-1.0794470502268931,-0.2921745647504173
1731423122.06002,0.122524917125702,-0.0679586678743362,-0.0186013877391815,-0.12344696098176686,-1.031098897708039,-0.25117130581803243
1731423122.13621,0.139328956604004,0.0852586925029755,0.01502725481987,-0.14806101800368526,-1.0820271284812621,-0.18582063107433278
1731423122.14931,0.197568237781525,0.231345415115356,-0.0092757493257522,-0.2077478433420064,-1.134775317142109,-0.16730964607675994
1731423122.19691,0.344229519367218,0.283644378185272,-0.0320930033922195,-0.16880538260902614,-1.2422720786456527,-0.1442196609869065
