Timestamp,AW_accelX,AW_accelY,AW_accelZ,AX_accelX,AX_accelY,AX_accelZ
1731423624.66533,-0.0297905653715134,-0.0317506194114685,0.0276263654232025,-0.7003110987256699,-0.5854673847979033,-0.48166239853427456
1731423624.67657,-0.0409827530384064,-0.0204625725746155,0.0056572556495666,-0.7413008314581513,-0.49342858088033276,-0.620215976283167
1731423624.75414,-0.0395596772432327,0.0194090008735657,-0.0665812194347382,-0.817170419203882,-0.4445858283549276,-0.6081524871427572
1731423624.84522,-0.0370176881551743,-0.127639651298523,0.0281612575054169,-0.8903020601563071,-0.35677073711673035,-0.6745915198237205
1731423624.8559,-0.0315141528844833,0.0753971934318542,-0.000372439622879,-0.9172593493051493,-0.3172939034545597,-0.665959072385316
1731423624.93184,-1.27255916595459e-05,-0.0072901844978332,0.0693458914756775,-0.828647479373673,-0.24122702883302236,-0.7262498146547517
1731423624.94146,0.0286659747362137,0.0757657289505005,0.0111078768968582,-0.8449706817153876,-0.19511509642530045,-0.7174729715380385
1731423625.02576,0.0088618546724319,0.0080808997154235,0.0138140916824341,-0.7549169337424483,-0.16291930630768667,-0.7040191416636885
1731423625.03789,-0.012464314699173,0.0031554698944091,-0.0417964905500412,-0.743306229204144,-0.1312145572427204,-0.721806373456994
1731423625.14507,-0.0242586880922318,-0.0120894908905029,-0.0294641703367233,-0.7200048854180351,-0.12110091767725942,-0.7662656568625401
1731423625.15629,-0.0185147523880005,-0.019050121307373,-0.0019429773092269,-0.6756609827823189,-0.11281746512530587,-0.7469248391398214
1731423625.23549,0.0123991072177887,0.0160309076309204,0.0340676009654999,-0.7917645266012342,-0.11700811369131024,-0.7046316395241833
1731423625.24849,-0.0233061164617538,0.0330817103385925,0.0079320818185806,-0.7998989271324863,-0.12970821607593302,-0.6985495681024069
1731423625.32688,0.0320397391915321,0.0358318686485291,-0.0047963559627533,-0.827517643178826,-0.14730291862795583,-0.711040781066549
1731423625.33954,0.0362145602703094,-0.0086640119552612,0.0061502158641815,-0.7426769902555387,-0.1347698326275566,-0.7361249052883023
1731423625.41507,0.0082800835371017,0.0205278992652893,0.0040643960237503,-0.7679626511733904,-0.08604687939891278,-0.7359318235076262
1731423625.42837,0.0214511901140213,-0.0041715502738952,0.0144472420215607,-0.7606038394728223,-0.11108678365039397,-0.7235113001705374
1731423625.47755,-0.0181750878691673,0.0429720878601074,-0.0020174831151962,-0.7925390691806367,-0.11691855636137688,-0.6881615257751258
1731423625.56509,-0.0396314114332199,-0.0263988971710205,0.0171270966529846,-0.7944341851238754,-0.09390649369550505,-0.712262637804822
1731423625.5781,-0.0700465217232704,0.085612952709198,0.0596381425857544,-0.800739978996925,-0.12841847364824202,-0.7183150658490037
1731423625.62821,-0.0460429936647415,0.0922185778617859,0.0593917965888977,-0.7924482880357262,-0.1236770265492014,-0.6860793973447192
1731423625.74501,-0.0170668661594391,0.113945305347443,0.0515472292900085,-0.8076080095040461,-0.10320996809264676,-0.6989137256986326
1731423625.75832,0.015530601143837,0.0708481073379517,0.0278739035129547,-0.8002876303860876,-0.0809557905604913,-0.6938463372576803
1731423625.839,-0.008279800415039,0.0419143438339233,0.0360227227210999,-0.8122472686561757,-0.052896320667097714,-0.7008665763101055
1731423625.85361,0.0021130442619323,-0.0179449319839478,0.0433643460273743,-0.8318017311410748,-0.008912885960183496,-0.6823302222377464
1731423625.85503,0.005950778722763,-0.0307694673538208,0.0166553854942322,-0.8778902903863796,-0.06529469629308049,-0.6958326008083464
1731423625.896,0.0357441902160645,-0.0369721055030823,0.0008464455604553,-0.83630078683863,-0.14482352391038084,-0.7347927851869606
1731423625.95751,0.0292106568813324,0.011117696762085,-0.0320592224597931,-0.8115733531036795,-0.21624746383422516,-0.7401868931103365
1731423626.0179,0.0488695800304413,-0.0069754123687744,-0.0542870163917542,-0.7426223792296228,-0.2633242960315899,-0.7135197841617879
1731423626.07818,0.0455588698387146,0.0356585383415222,-0.0325252115726471,-0.7028525379303523,-0.3087561216568653,-0.7286501125312765
1731423626.17159,0.0338206887245178,0.0129877924919128,-0.0529723167419434,-0.6674740361779056,-0.4009105752490103,-0.7604656527338662
1731423626.17398,0.0460671782493591,0.0229352116584778,-0.0308416485786438,-0.6614304712070985,-0.4442673861838904,-0.7907485380078132
1731423626.25435,0.0275815725326538,0.0221016407012939,-0.0055269002914428,-0.6201951420375909,-0.4997458084584949,-0.8094301805809279
1731423626.26789,0.0167641639709473,0.0123212933540344,0.0033811330795288,-0.613536732192591,-0.5248520009234471,-0.8205910033901024
1731423626.31867,0.0007517337799072,0.0217624306678772,0.0406181216239929,-0.5515371797319569,-0.5717935868506062,-0.8407396484524353
1731423626.4046,0.0124034285545349,0.0005392432212829,0.02992844581604,-0.5000835013072472,-0.6020741870067102,-0.8487506428683733
1731423626.41706,0.0035894513130188,-0.0150388777256012,0.0335680246353149,-0.42571651037649,-0.6318971502176911,-0.8406493898838765
