file_path,filename,segment_id,start_time,end_time,duration,side,intensity_level,aggregated_value,confidence_score,aggregation_method,data_length,mean_acceleration,std_acceleration,min_acceleration,max_acceleration,percentile_90
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Cards03.c3d.ontrackclassifier.joblib,L05 Cards03.c3d.ontrackclassifier.joblib,4,30.0,34.239333333333335,4.2393333333333345,right,high,1.0181011042621744,0.02798830500383124,mean,6360,1.0181011042621744,0.044991816265863946,0.890414749348942,1.1453189253904066,1.0822868829978312
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Drinking01.c3d.ontrackclassifier.joblib,L05 Drinking01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0068102077805132,0.3339738490784887,mean,15001,1.0068102077805132,0.05435672857781795,0.7851876622829912,1.2000337747168248,1.059322180691136
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Drinking01.c3d.ontrackclassifier.joblib,L05 Drinking01.c3d.ontrackclassifier.joblib,2,10.0,11.092666666666666,1.0926666666666662,right,low,0.978215877971977,1.4236260259051727,mean,1640,0.978215877971977,0.08127041658034975,0.6917069320120541,1.0380332704034596,1.0278250293976414
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Drinking02.c3d.ontrackclassifier.joblib,L05 Drinking02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0043636668640779,0.18359298554149733,mean,15001,1.0043636668640779,0.06751642775723551,0.6417604044658823,1.255069032008446,1.0613735176762837
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Drinking02.c3d.ontrackclassifier.joblib,L05 Drinking02.c3d.ontrackclassifier.joblib,2,10.0,11.612666666666666,1.6126666666666658,right,low,0.9303230452421893,4.367441718810797,mean,2420,0.9303230452421893,0.2639522727605665,0.0011289662677159704,1.2185519683655839,1.0818327615973076
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Drinking03.c3d.ontrackclassifier.joblib,L05 Drinking03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0040495440309032,0.1642848829906031,mean,15001,1.0040495440309032,0.059839178975882194,0.7842953864540821,1.2229689131901835,1.077967566390544
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Drinking03.c3d.ontrackclassifier.joblib,L05 Drinking03.c3d.ontrackclassifier.joblib,2,10.0,11.839333333333334,1.8393333333333342,right,medium,1.0041059531841803,0.16775216903687912,mean,2760,1.0041059531841803,0.07151570046453172,0.7537542892933919,1.1397215735381454,1.0988870992029927
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Eating01.c3d.ontrackclassifier.joblib,L05 Eating01.c3d.ontrackclassifier.joblib,1,0.0,8.932666666666666,8.932666666666666,right,low,0.9912394971371083,0.6231067771680924,mean,13400,0.9912394971371083,0.10416034074173589,0.0770868552026192,1.1480451259043698,1.0439186451795086
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Eating02.c3d.ontrackclassifier.joblib,L05 Eating02.c3d.ontrackclassifier.joblib,1,0.0,8.079333333333333,8.079333333333333,right,medium,1.0033454630574226,0.12100732973952136,mean,12120,1.0033454630574226,0.03275757795089496,0.8901498174373921,1.1250994407587676,1.0365113065521674
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Eating03.c3d.ontrackclassifier.joblib,L05 Eating03.c3d.ontrackclassifier.joblib,1,0.0,8.599333333333334,8.599333333333334,right,medium,1.0033991351680727,0.12430637873281415,mean,12900,1.0033991351680727,0.03080634132210512,0.9187151062306337,1.1066002325239097,1.0355259050669958
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Glass01.c3d.ontrackclassifier.joblib,L05 Glass01.c3d.ontrackclassifier.joblib,1,0.0,6.852666666666667,6.852666666666667,right,low,0.9873618805699588,0.8614511775891193,mean,10280,0.9873618805699588,0.11568189595498209,0.07769982889214515,1.1283435404516362,1.0487969014000382
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Glass02.c3d.ontrackclassifier.joblib,L05 Glass02.c3d.ontrackclassifier.joblib,1,0.0,6.839333333333333,6.839333333333333,right,low,0.9952071968227997,0.37922526225802955,mean,10260,0.9952071968227997,0.06723558137021982,0.47210734584314656,1.1229086237069532,1.033730740195284
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Glass03.c3d.ontrackclassifier.joblib,L05 Glass03.c3d.ontrackclassifier.joblib,1,0.0,7.092666666666666,7.092666666666666,right,low,0.9838672722307038,1.0762533156814686,mean,10640,0.9838672722307038,0.13170696602144308,0.0008520305060976645,1.149236568572601,1.0384771271793227
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 HairBrushing01.c3d.ontrackclassifier.joblib,L05 HairBrushing01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0174412223733993,0.01257247515716521,mean,15001,1.0174412223733993,0.12072054163118906,0.6558110624308474,1.5716446897978629,1.1408753630804636
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 HairBrushing01.c3d.ontrackclassifier.joblib,L05 HairBrushing01.c3d.ontrackclassifier.joblib,2,10.0,10.439333333333334,0.4393333333333338,right,medium,1.0055577803418452,0.2569912331413975,mean,660,1.0055577803418452,0.0017145471328794376,1.0025558887388246,1.0084052675936026,1.0075679633945045
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 HairBrushing02.c3d.ontrackclassifier.joblib,L05 HairBrushing02.c3d.ontrackclassifier.joblib,1,0.0,8.666,8.666,right,low,0.9932663695017478,0.4985215660947163,mean,13000,0.9932663695017478,0.1446322251354568,0.0008933874109764261,1.4174823735993354,1.0990932853428141
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 HairBrushing03.c3d.ontrackclassifier.joblib,L05 HairBrushing03.c3d.ontrackclassifier.joblib,1,0.0,8.786,8.786,right,medium,1.0099728714117449,0.47162756770279735,mean,13180,1.0099728714117449,0.10242731292756835,0.5703521900377362,1.4725293533116575,1.1247156509817553
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Key01.c3d.ontrackclassifier.joblib,L05 Key01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,high,1.0360011844977177,1.128247656939976,mean,15001,1.0360011844977177,0.0870934393155711,0.6614951418008033,1.378287677807391,1.1370838569822932
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Key01.c3d.ontrackclassifier.joblib,L05 Key01.c3d.ontrackclassifier.joblib,2,10.0,12.559333333333333,2.559333333333333,right,low,0.9687089821555528,2.0079837992928735,mean,3840,0.9687089821555528,0.24601843521552746,0.012111137177929575,1.1390798020837094,1.0976463769860823
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Key02.c3d.ontrackclassifier.joblib,L05 Key02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,high,1.0359239313598296,1.1234991593740822,mean,15001,1.0359239313598296,0.06915884603193397,0.7341742314844018,1.2686670995648135,1.1186212465735252
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Key02.c3d.ontrackclassifier.joblib,L05 Key02.c3d.ontrackclassifier.joblib,2,10.0,12.839333333333334,2.839333333333334,right,high,1.033880550378146,0.9978992176374218,mean,4260,1.033880550378146,0.05411925079669544,0.8560418325117277,1.1304424799169985,1.0992557154054377
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Key03.c3d.ontrackclassifier.joblib,L05 Key03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,high,1.0289305760141476,0.6936404928625961,mean,15001,1.0289305760141476,0.05509833858328098,0.7148479683949409,1.2743397468588844,1.0856985580125262
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Key03.c3d.ontrackclassifier.joblib,L05 Key03.c3d.ontrackclassifier.joblib,2,10.0,16.879333333333335,6.879333333333335,right,medium,1.0153573750623794,0.14065974972724932,mean,10320,1.0153573750623794,0.16785437441561488,0.006140583298708724,1.3694870365063565,1.1247278316388427
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Lying01.c3d.ontrackclassifier.joblib,L05 Lying01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.010110486343871,0.4631688281862439,mean,15001,1.010110486343871,0.001979788647715853,1.0019352830060961,1.0169369032970121,1.0122763233942267
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Lying01.c3d.ontrackclassifier.joblib,L05 Lying01.c3d.ontrackclassifier.joblib,2,10.0,20.0,10.0,right,medium,1.0102858164879935,0.45239185801579374,mean,15001,1.0102858164879935,0.0013664355098612962,1.0054363554701218,1.0154142059310451,1.011838302897654
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Lying01.c3d.ontrackclassifier.joblib,L05 Lying01.c3d.ontrackclassifier.joblib,3,20.0,30.0,10.0,right,medium,1.010397800778173,0.4455085501803723,mean,15001,1.010397800778173,0.0011221545263829474,1.0071980366208158,1.0132338261808698,1.0118324344943521
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Lying01.c3d.ontrackclassifier.joblib,L05 Lying01.c3d.ontrackclassifier.joblib,4,30.0,40.0,10.0,right,medium,1.0104085496698147,0.4448478509881868,mean,15001,1.0104085496698147,0.0012487540324625037,1.0075594599905202,1.013663400631749,1.0120153136631385
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Lying01.c3d.ontrackclassifier.joblib,L05 Lying01.c3d.ontrackclassifier.joblib,5,40.0,40.812666666666665,0.8126666666666651,right,low,0.9954936952725874,0.3616151401498518,mean,1220,0.9954936952725874,0.037965013652104335,0.8764170603760626,1.023314033254594,1.0131485704021974
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Moisturiser01.c3d.ontrackclassifier.joblib,L05 Moisturiser01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0063810786838752,0.30759668788418293,mean,15001,1.0063810786838752,0.12825554490118776,0.6344419632342778,1.4297312057359883,1.1828086842154992
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Moisturiser01.c3d.ontrackclassifier.joblib,L05 Moisturiser01.c3d.ontrackclassifier.joblib,2,10.0,11.999333333333333,1.9993333333333325,right,medium,1.0128295626453985,0.2960361064321217,mean,3000,1.0128295626453985,0.03609658999216669,0.9506295751735169,1.1564382421711563,1.0376501084891947
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Moisturiser02.c3d.ontrackclassifier.joblib,L05 Moisturiser02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0073911336685477,0.3696814622668692,mean,15001,1.0073911336685477,0.11502568363791284,0.6933549903687672,1.5470597828066155,1.1475930300171955
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Moisturiser02.c3d.ontrackclassifier.joblib,L05 Moisturiser02.c3d.ontrackclassifier.joblib,2,10.0,10.119333333333334,0.11933333333333351,right,medium,1.0028311784952655,0.08939594076115621,mean,180,1.0028311784952655,0.0003313361133641376,1.0025583574134298,1.0036925153585787,1.0033972881045372
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Moisturiser03.c3d.ontrackclassifier.joblib,L05 Moisturiser03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.008719045592658,0.45130386249213456,mean,15001,1.008719045592658,0.11807204312590132,0.5649616729461543,1.4654405369465304,1.1565451003676919
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Moisturiser03.c3d.ontrackclassifier.joblib,L05 Moisturiser03.c3d.ontrackclassifier.joblib,2,10.0,10.452666666666667,0.45266666666666744,right,medium,1.0043264831583016,0.18130742483553566,mean,680,1.0043264831583016,0.0012340568622378747,1.001813305952413,1.0060459005344544,1.005659854930747
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading01.c3d.ontrackclassifier.joblib,L05 Reading01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0037004535610605,0.1428274342494795,mean,15001,1.0037004535610605,0.02469032684361979,0.8949547575843548,1.0924910319415473,1.0260243387222494
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading01.c3d.ontrackclassifier.joblib,L05 Reading01.c3d.ontrackclassifier.joblib,2,10.0,20.0,10.0,right,medium,1.0120915109075936,0.34140173139284374,mean,15001,1.0120915109075936,0.046254966002123164,0.7907855937259725,1.1847086308212051,1.049073224355709
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading01.c3d.ontrackclassifier.joblib,L05 Reading01.c3d.ontrackclassifier.joblib,3,20.0,23.652666666666665,3.652666666666665,right,low,0.9905906255408433,0.6629907906809885,mean,5480,0.9905906255408433,0.09949348302669785,0.38255477127227827,1.1137281339331202,1.040474013704695
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading02.c3d.ontrackclassifier.joblib,L05 Reading02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0068900212895235,0.33887972427814683,mean,15001,1.0068900212895235,0.042975530040152934,0.8114813095687622,1.1987655777191495,1.0515013973413896
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading02.c3d.ontrackclassifier.joblib,L05 Reading02.c3d.ontrackclassifier.joblib,2,10.0,20.0,10.0,right,medium,1.0065466956187288,0.3177766188685069,mean,15001,1.0065466956187288,0.025809063550396718,0.862851200214076,1.1124205087901877,1.022876572333566
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading02.c3d.ontrackclassifier.joblib,L05 Reading02.c3d.ontrackclassifier.joblib,3,20.0,22.772666666666666,2.772666666666666,right,medium,1.0065061119600693,0.3152820741855634,mean,4160,1.0065061119600693,0.035848614346214,0.8645061746776083,1.0953448624963193,1.0490798243899966
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading03.c3d.ontrackclassifier.joblib,L05 Reading03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0044686116031245,0.19004359520654798,mean,15001,1.0044686116031245,0.032929620871903265,0.8326233368002685,1.1682444475405216,1.0416909180954084
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading03.c3d.ontrackclassifier.joblib,L05 Reading03.c3d.ontrackclassifier.joblib,2,10.0,20.0,10.0,right,medium,1.003599605866376,0.13662865649330908,mean,15001,1.003599605866376,0.011434995186333887,0.9540592995247218,1.0557180139969087,1.012315869611295
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Reading03.c3d.ontrackclassifier.joblib,L05 Reading03.c3d.ontrackclassifier.joblib,3,20.0,21.839333333333332,1.8393333333333324,right,low,0.9381439954010998,3.8867135075326678,mean,2760,0.9381439954010998,0.22955297133397617,0.011914826581992848,1.0701143281507304,1.0210412985156982
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Sitting01.c3d.ontrackclassifier.joblib,L05 Sitting01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,high,1.0285806525944083,0.6721318454172555,mean,15001,1.0285806525944083,0.0012833395614165921,1.0201650582207764,1.0329232207768566,1.0301327278945516
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Sitting01.c3d.ontrackclassifier.joblib,L05 Sitting01.c3d.ontrackclassifier.joblib,2,10.0,20.0,10.0,right,high,1.0274593870281172,0.6032113205323388,mean,15001,1.0274593870281172,0.0011866635890188937,1.0237153458270662,1.030788534244473,1.0290104674937222
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Sitting01.c3d.ontrackclassifier.joblib,L05 Sitting01.c3d.ontrackclassifier.joblib,3,20.0,30.0,10.0,right,high,1.0274393422454806,0.6019792333426024,mean,15001,1.0274393422454806,0.0011484459363560494,1.0239922120569906,1.0311015735773645,1.0289304712401812
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Sitting01.c3d.ontrackclassifier.joblib,L05 Sitting01.c3d.ontrackclassifier.joblib,4,30.0,40.0,10.0,right,high,1.0271318249104247,0.5830771491437864,mean,15001,1.0271318249104247,0.00135166215197516,1.0236523774524895,1.032090969569934,1.0287005562278853
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Sitting01.c3d.ontrackclassifier.joblib,L05 Sitting01.c3d.ontrackclassifier.joblib,5,40.0,40.946,0.945999999999998,right,medium,1.00713329152142,0.3538327493020357,mean,1420,1.00713329152142,0.05674444721960565,0.8167778640193989,1.0481743698142887,1.0304713578354354
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 SitToStand01.c3d.ontrackclassifier.joblib,L05 SitToStand01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0075455864407092,0.37917516870656137,mean,15001,1.0075455864407092,0.0669518379466689,0.7652518432855533,1.378933174406631,1.037837604493653
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 SitToStand01.c3d.ontrackclassifier.joblib,L05 SitToStand01.c3d.ontrackclassifier.joblib,2,10.0,11.919333333333332,1.9193333333333324,right,low,0.9317020071405488,4.282681443735548,mean,2880,0.9317020071405488,0.23698062622459204,0.0012992355736290166,1.0688491590959255,1.0314996666006797
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 SitToStand02.c3d.ontrackclassifier.joblib,L05 SitToStand02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0017198927380373,0.021088842079224644,mean,15001,1.0017198927380373,0.06824005180499794,0.6839808568046379,1.4205557247256366,1.0263761810520236
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 SitToStand02.c3d.ontrackclassifier.joblib,L05 SitToStand02.c3d.ontrackclassifier.joblib,2,10.0,11.972666666666667,1.972666666666667,right,low,0.9904577324739381,0.671159292595277,mean,2960,0.9904577324739381,0.04896308259634077,0.7550777836392522,1.0303124154895058,1.0141711330850547
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 SitToStand03.c3d.ontrackclassifier.joblib,L05 SitToStand03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0016234649264983,0.015161740075413249,mean,15001,1.0016234649264983,0.04940096083959534,0.8484856487505106,1.2496245041358813,1.0233125748063652
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 SitToStand03.c3d.ontrackclassifier.joblib,L05 SitToStand03.c3d.ontrackclassifier.joblib,2,10.0,11.612666666666666,1.6126666666666658,right,medium,1.016888113601558,0.04657026124797567,mean,2420,1.016888113601558,0.03204512477732833,0.9848731734832418,1.1295481346149405,1.0711476695593853
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing01.c3d.ontrackclassifier.joblib,L05 ToothBrushing01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0043259695481948,0.18127585490311537,mean,15001,1.0043259695481948,0.05275911620590955,0.7359470036154974,1.1780591839558616,1.050818337567242
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing01.c3d.ontrackclassifier.joblib,L05 ToothBrushing01.c3d.ontrackclassifier.joblib,2,10.0,16.079333333333334,6.079333333333334,right,medium,1.005677890496107,0.2643740112490992,mean,9120,1.005677890496107,0.03817800393746701,0.9075440093006848,1.1193723619866627,1.054075582457667
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing02.c3d.ontrackclassifier.joblib,L05 ToothBrushing02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0032129769754168,0.11286384385509556,mean,15001,1.0032129769754168,0.053275176426919764,0.8037859672790156,1.3113339596779654,1.0485141826310354
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing02.c3d.ontrackclassifier.joblib,L05 ToothBrushing02.c3d.ontrackclassifier.joblib,2,10.0,20.0,10.0,right,medium,1.0030308119675102,0.10166675697574458,mean,15001,1.0030308119675102,0.047230358033317356,0.8786150372481839,1.1501592506281517,1.0596003327911254
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing02.c3d.ontrackclassifier.joblib,L05 ToothBrushing02.c3d.ontrackclassifier.joblib,3,20.0,21.572666666666667,1.5726666666666667,right,medium,1.0088718734086053,0.4606976881911992,mean,2360,1.0088718734086053,0.027400468382932256,0.936519814109817,1.1165167568616057,1.0306220917490514
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing03.c3d.ontrackclassifier.joblib,L05 ToothBrushing03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0014466845887726,0.004295631250105318,mean,15001,1.0014466845887726,0.0577264244938736,0.7958838251572028,1.2842012760620733,1.058809797500491
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing03.c3d.ontrackclassifier.joblib,L05 ToothBrushing03.c3d.ontrackclassifier.joblib,2,10.0,20.0,10.0,right,medium,1.0044556867244965,0.18924914521548644,mean,15001,1.0044556867244965,0.043060907742694346,0.8722636768511643,1.1422875201274065,1.0619257441278256
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 ToothBrushing03.c3d.ontrackclassifier.joblib,L05 ToothBrushing03.c3d.ontrackclassifier.joblib,3,20.0,20.052666666666667,0.052666666666667084,right,medium,1.0047372754584647,0.2065574831598715,mean,80,1.0047372754584647,0.00012037421136703315,1.0044077316506925,1.0048343600331586,1.0048339861951558
